job_id,product_type,operation_id,machine,start_time,duration,plan_duration,end_time
job124,p2,1,a1_0,711.2292128220488,15,1.1909851755842054,712.420197997633
job124,p2,2,a4_0,552.320089316884,45,45.88816961426353,598.2082589311476
job124,p2,4,a2_0,1142.402460914999,30,46.754612231761904,1189.157073146761
job125,p2,1,a1_0,712.420197997633,15,13.640415762361934,726.0606137599949
job125,p2,2,a4_0,598.2082589311476,45,39.67513703924741,637.883395970395
job125,p2,4,a2_0,1189.157073146761,30,46.729265468643426,1235.8863386154044
job126,p2,1,a1_0,726.0606137599949,15,16.361900570547743,742.4225143305426
job126,p2,2,a4_0,637.883395970395,45,66.22156339171316,704.1049593621082
job126,p2,4,a2_0,1235.8863386154044,30,1.6305475883691287,1237.5168862037735
job127,p1,1,a1_0,742.4225143305426,30,12.082041094553658,754.5045554250963
job127,p1,2,a2_0,1237.5168862037735,45,55.45533499125395,1292.9722211950275
job127,p1,3,a1_0,754.5045554250963,15,2.8713476744012416,757.3759030994976
job128,p1,1,a1_0,757.3759030994976,30,5.49077998483566,762.8666830843332
job128,p1,2,a2_0,1292.9722211950275,45,137.45976596232566,1430.4319871573532
job128,p1,3,a1_0,762.8666830843332,15,9.973737794759066,772.8404208790922
job129,p1,1,a1_0,772.8404208790922,30,3.3929715961273685,776.2333924752196
job129,p1,2,a2_0,1430.4319871573532,45,48.62019591822078,1479.052183075574
job129,p1,3,a1_0,776.2333924752196,15,8.782959695296045,785.0163521705157
job130,p2,1,a1_0,785.0163521705157,15,25.00492764871576,810.0212798192315
job130,p2,2,a4_0,704.1049593621082,45,78.14424241607652,782.2492017781847
job130,p2,4,a2_0,1479.052183075574,30,3.831035484573657,1482.8832185601477
job13,p1,1,a1_0,810.0212798192315,30,101.02181882362957,911.0430986428611
job131,p2,1,a1_0,911.0430986428611,15,2.733495390205098,913.7765940330662
job131,p2,2,a4_0,782.2492017781847,45,38.24581679199153,820.4950185701762
job131,p2,4,a2_0,1482.8832185601477,30,6.828062289096197,1489.7112808492438
job13,p1,2,a2_0,1489.7112808492438,45,91.50396197111418,1581.215242820358
job132,p2,1,a1_0,913.7765940330662,15,8.099924533170714,921.8765185662369
job132,p2,2,a4_0,820.4950185701762,45,42.81174335145103,863.3067619216272
job132,p2,4,a2_0,1581.215242820358,30,28.99828281347357,1610.2135256338318
job13,p1,3,a1_0,921.8765185662369,15,12.528524139403846,934.4050427056408
job133,p1,1,a1_0,934.4050427056408,30,16.991662731891303,951.3967054375321
job133,p1,2,a2_0,1610.2135256338318,45,20.730806038725664,1630.9443316725574
job133,p1,3,a1_0,951.3967054375321,15,10.518710177937173,961.9154156154692
job134,p1,1,a1_0,961.9154156154692,30,14.231698592235533,976.1471142077047
job134,p1,2,a2_0,1630.9443316725574,45,168.69447483256735,1799.6388065051246
job134,p1,3,a1_0,976.1471142077047,15,40.04830135589199,1016.1954155635967
job135,p2,1,a1_0,1016.1954155635967,15,15.963577906129176,1032.1589934697258
job135,p2,2,a4_0,863.3067619216272,45,27.545991047838626,890.8527529694658
job135,p2,4,a2_0,1799.6388065051246,30,25.0090849342107,1824.6478914393354
job136,p2,1,a1_0,1032.1589934697258,15,6.0320230328077,1038.1910165025336
job136,p2,2,a4_0,890.8527529694658,45,78.88867336383937,969.7414263333052
job136,p2,4,a2_0,1824.6478914393354,30,2.677979810183423,1827.3258712495187
job137,p1,1,a1_0,1038.1910165025336,30,76.22393753710588,1114.4149540396395
job137,p1,2,a2_0,1827.3258712495187,45,90.8583786128771,1918.1842498623957
job137,p1,3,a1_0,1114.4149540396395,15,2.264372547366708,1116.6793265870062
job138,p1,1,a1_0,1116.6793265870062,30,32.57442654158145,1149.2537531285877
job138,p1,2,a2_0,1918.1842498623957,45,43.143453113095816,1961.3277029754915
job138,p1,3,a1_0,1149.2537531285877,15,42.54989569113117,1191.803648819719
job139,p1,1,a1_0,1191.803648819719,30,112.09834327703963,1303.9019920967587
job139,p1,2,a2_0,1961.3277029754915,45,107.0025229982027,2068.3302259736943
job139,p1,3,a1_0,1303.9019920967587,15,41.45289904718135,1345.35489114394
job140,p2,1,a1_0,1345.35489114394,15,2.511547410322516,1347.8664385542625
job140,p2,2,a4_0,969.7414263333052,45,38.45694880335159,1008.1983751366568
job140,p2,4,a2_0,2068.3302259736943,30,99.47858011318583,2167.80880608688
job14,p2,1,a1_0,1347.8664385542625,15,24.819631165626436,1372.6860697198888
job141,p2,1,a1_0,1372.6860697198888,15,7.8429714135171755,1380.529041133406
job141,p2,2,a4_0,1008.1983751366568,45,146.13230144760217,1154.330676584259
job141,p2,4,a2_0,2167.80880608688,30,14.12665247516161,2181.9354585620417
job14,p2,2,a4_0,1154.330676584259,45,75.38734787660911,1229.718024460868
job142,p1,1,a1_0,1380.529041133406,30,12.969706726183166,1393.4987478595892
job142,p1,2,a2_0,2181.9354585620417,45,117.5485866267561,2299.4840451887976
job142,p1,3,a1_0,1393.4987478595892,15,29.36326277530619,1422.8620106348953
job143,p1,1,a1_0,1422.8620106348953,30,13.614581234968924,1436.4765918698643
job143,p1,2,a2_0,2299.4840451887976,45,59.293659884986894,2358.7777050737845
job143,p1,3,a1_0,1436.4765918698643,15,5.606369650711907,1442.0829615205762
job14,p2,4,a2_0,2358.7777050737845,30,27.646997808267162,2386.424702882052
job144,p2,1,a1_0,1442.0829615205762,15,31.898351729099115,1473.9813132496754
job144,p2,2,a4_0,1229.718024460868,45,37.686705038471715,1267.4047294993397
job144,p2,4,a2_0,2386.424702882052,30,5.973548159880561,2392.3982510419323
job145,p1,1,a1_0,1473.9813132496754,30,30.54803101835167,1504.529344268027
job145,p1,2,a2_0,2392.3982510419323,45,84.3771559521492,2476.7754069940815
job145,p1,3,a1_0,1504.529344268027,15,7.6516621905281115,1512.1810064585552
job146,p2,1,a1_0,1512.1810064585552,15,5.65234051995586,1517.8333469785111
job146,p2,2,a4_0,1267.4047294993397,45,4.888375068596252,1272.293104567936
job146,p2,4,a2_0,2476.7754069940815,30,21.37870581613586,2498.1541128102176
job147,p1,1,a1_0,1517.8333469785111,30,18.588869267097234,1536.4222162456083
job147,p1,2,a2_0,2498.1541128102176,45,8.344754603635767,2506.4988674138535
job147,p1,3,a1_0,1536.4222162456083,15,15.366964645284769,1551.789180890893
job148,p1,1,a1_0,1551.789180890893,30,8.282017435491838,1560.0711983263848
job148,p1,2,a2_0,2506.4988674138535,45,170.32739842788513,2676.826265841739
job148,p1,3,a1_0,1560.0711983263848,15,55.50319155631749,1615.5743898827022
job149,p2,1,a1_0,1615.5743898827022,15,40.869850441708536,1656.4442403244107
job149,p2,2,a4_0,1272.293104567936,45,122.61971848842055,1394.9128230563567
job149,p2,4,a2_0,2676.826265841739,30,22.774067185967002,2699.600333027706
job150,p2,1,a1_0,1656.4442403244107,15,13.58695828759345,1670.0311986120041
job150,p2,2,a4_0,1394.9128230563567,45,66.51910907285638,1461.431932129213
job150,p2,4,a2_0,2699.600333027706,30,61.76647200198198,2761.366805029688
job15,p1,1,a1_0,1670.0311986120041,30,3.77231276484969,1673.8035113768537
job151,p1,1,a1_0,1673.8035113768537,30,35.57162479876886,1709.3751361756226
job151,p1,2,a2_0,2761.366805029688,45,26.862778058358224,2788.229583088046
job151,p1,3,a1_0,1709.3751361756226,15,1.2139187882683184,1710.589054963891
job15,p1,2,a2_0,2788.229583088046,45,31.791850267306184,2820.021433355352
job152,p1,1,a1_0,1710.589054963891,30,9.510770356047304,1720.0998253199382
job152,p1,2,a2_0,2820.021433355352,45,11.081171623648697,2831.1026049790007
job152,p1,3,a1_0,1720.0998253199382,15,45.70098001569135,1765.8008053356295
job15,p1,3,a1_0,1765.8008053356295,15,16.917663618353902,1782.7184689539833
job16,p1,1,a1_0,1782.7184689539833,30,3.001102306679822,1785.719571260663
job16,p1,2,a2_0,2831.1026049790007,45,146.31267921360646,2977.415284192607
job16,p1,3,a1_0,1785.719571260663,15,40.900789888974934,1826.620361149638
job17,p2,1,a1_0,1826.620361149638,15,13.350208135894858,1839.970569285533
job17,p2,2,a4_0,1461.431932129213,45,4.673531725134169,1466.1054638543471
job17,p2,4,a2_0,2977.415284192607,30,19.593523648341147,2997.008807840948
job18,p2,1,a1_0,1839.970569285533,15,21.304282768269157,1861.274852053802
job18,p2,2,a4_0,1466.1054638543471,45,15.523365909320564,1481.6288297636677
job18,p2,4,a2_0,2997.008807840948,30,13.933917594855606,3010.942725435804
job19,p1,1,a1_0,1861.274852053802,30,20.18049889489486,1881.4553509486968
job19,p1,2,a2_0,3010.942725435804,45,68.95402932293797,3079.8967547587417
job19,p1,3,a1_0,1881.4553509486968,15,2.6298716593120677,1884.085222608009
job20,p2,1,a1_0,1884.085222608009,15,6.7349271864760745,1890.8201497944851
job20,p2,2,a4_0,1481.6288297636677,45,280.54368363719317,1762.172513400861
job20,p2,4,a2_0,3079.8967547587417,30,4.963519509860274,3084.860274268602
job21,p2,1,a1_0,1890.8201497944851,15,2.7915172441072578,1893.6116670385925
job21,p2,2,a4_0,1762.172513400861,45,20.598547829160854,1782.7710612300218
job21,p2,4,a2_0,3084.860274268602,30,8.129762009220617,3092.9900362778226
job22,p1,1,a1_0,1893.6116670385925,30,42.35391249070074,1935.9655795292933
job22,p1,2,a2_0,3092.9900362778226,45,174.96706935015757,3267.95710562798
job22,p1,3,a1_0,1935.9655795292933,15,51.783262265085106,1987.7488417943784
job23,p2,1,a1_0,1987.7488417943784,15,25.159166123080283,2012.9080079174587
job23,p2,2,a4_0,1782.7710612300218,45,43.00466270917539,1825.7757239391972
job23,p2,4,a2_0,3267.95710562798,30,79.67567081249109,3347.6327764404714
job24,p2,1,a1_0,2012.9080079174587,15,1.584900869860451,2014.492908787319
job24,p2,2,a4_0,1825.7757239391972,45,90.08443828042601,1915.8601622196231
job24,p2,4,a2_0,3347.6327764404714,30,0.26483031818514685,3347.8976067586564
job25,p1,1,a1_0,2014.492908787319,30,36.131278303547724,2050.6241870908666
job25,p1,2,a2_0,3347.8976067586564,45,5.843043602035646,3353.740650360692
job25,p1,3,a1_0,2050.6241870908666,15,2.977335614142511,2053.6015227050093
job26,p1,1,a1_0,2053.6015227050093,30,25.79958438218708,2079.4011070871966
job26,p1,2,a2_0,3353.740650360692,45,15.865106876153844,3369.605757236846
job26,p1,3,a1_0,2079.4011070871966,15,1.4309343210675272,2080.832041408264
job27,p2,1,a1_0,2080.832041408264,15,10.828455291565952,2091.66049669983
job27,p2,2,a4_0,1915.8601622196231,45,51.973264905664436,1967.8334271252875
job27,p2,4,a2_0,3369.605757236846,30,79.39296869281267,3448.9987259296586
job28,p1,1,a1_0,2091.66049669983,30,49.557947727839434,2141.2184444276695
job28,p1,2,a2_0,3448.9987259296586,45,70.7435742350319,3519.7423001646903
job28,p1,3,a1_0,2141.2184444276695,15,40.15508332816699,2181.3735277558367
job29,p1,1,a1_0,2181.3735277558367,30,12.99362462653958,2194.3671523823764
job29,p1,2,a2_0,3519.7423001646903,45,80.93711104980207,3600.6794112144926
job29,p1,3,a1_0,2194.3671523823764,15,7.681976754456517,2202.049129136833
job30,p1,1,a1_0,2202.049129136833,30,63.62335193132276,2265.672481068156
job30,p1,2,a2_0,3600.6794112144926,45,19.512583891656746,3620.1919951061495
job30,p1,3,a1_0,2265.672481068156,15,8.322229708153849,2273.9947107763096
job3,p2,1,a1_0,2273.9947107763096,15,14.618557034938737,2288.6132678112485
job31,p2,1,a1_0,2288.6132678112485,15,8.640255730315424,2297.253523541564
job31,p2,2,a4_0,1967.8334271252875,45,0.629263717204158,1968.4626908424916
job31,p2,4,a2_0,3620.1919951061495,30,26.36738397692938,3646.559379083079
job3,p2,2,a4_0,1968.4626908424916,45,74.28288182469261,2042.7455726671842
job32,p2,1,a1_0,2297.253523541564,15,12.054362124179189,2309.307885665743
job32,p2,2,a4_0,2042.7455726671842,45,85.96166872284488,2128.707241390029
job32,p2,4,a2_0,3646.559379083079,30,45.8555478098415,3692.4149268929204
job33,p2,1,a1_0,2309.307885665743,15,1.2228874143920492,2310.530773080135
job33,p2,2,a4_0,2128.707241390029,45,2.4869216811218835,2131.194163071151
job33,p2,4,a2_0,3692.4149268929204,30,45.48948774950128,3737.9044146424217
job3,p2,4,a2_0,3737.9044146424217,30,150.49637115283977,3888.4007857952615
job34,p2,1,a1_0,2310.530773080135,15,46.89242676340729,2357.4231998435425
job34,p2,2,a4_0,2131.194163071151,45,54.44779572001807,2185.6419587911687
job34,p2,4,a2_0,3888.4007857952615,30,44.31781608648026,3932.718601881742
job35,p2,1,a1_0,2357.4231998435425,15,10.026447484928095,2367.4496473284707
job35,p2,2,a4_0,2185.6419587911687,45,69.03198260431179,2254.6739413954806
job35,p2,4,a2_0,3932.718601881742,30,89.43909690441986,4022.1576987861617
job36,p2,1,a1_0,2367.4496473284707,15,12.412727185564785,2379.8623745140353
job36,p2,2,a4_0,2254.6739413954806,45,36.783182050430526,2291.4571234459113
job36,p2,4,a2_0,4022.1576987861617,30,23.158827949974974,4045.316526736137
job37,p1,1,a1_0,2379.8623745140353,30,7.1594881601144005,2387.02186267415
job37,p1,2,a2_0,4045.316526736137,45,45.10700039883548,4090.4235271349726
job37,p1,3,a1_0,2387.02186267415,15,19.19563723036175,2406.2174999045114
job38,p2,1,a1_0,2406.2174999045114,15,16.245261811542807,2422.462761716054
job38,p2,2,a4_0,2291.4571234459113,45,0.4016648513772805,2291.8587882972884
job38,p2,4,a2_0,4090.4235271349726,30,85.79317135725461,4176.216698492227
job39,p2,1,a1_0,2422.462761716054,15,66.57049905915471,2489.033260775209
job39,p2,2,a4_0,2291.8587882972884,45,117.42474634034595,2409.283534637634
job39,p2,4,a2_0,4176.216698492227,30,30.948394609591244,4207.1650931018185
job40,p2,1,a1_0,2489.033260775209,15,15.881243295916367,2504.914504071125
job40,p2,2,a4_0,2409.283534637634,45,5.0264242532501875,2414.3099588908844
job40,p2,4,a2_0,4207.1650931018185,30,9.90568926719901,4217.070782369017
job4,p1,1,a1_0,2504.914504071125,30,49.493082364922095,2554.407586436047
job41,p2,1,a1_0,2554.407586436047,15,7.864225142230474,2562.2718115782777
job41,p2,2,a4_0,2414.3099588908844,45,24.97636716036396,2439.2863260512486
job41,p2,4,a2_0,4217.070782369017,30,13.95184867207172,4231.022631041089
job4,p1,2,a2_0,4231.022631041089,45,40.345884806077244,4271.368515847166
job42,p2,1,a1_0,2562.2718115782777,15,5.71899466482164,2567.9908062430995
job42,p2,2,a4_0,2439.2863260512486,45,16.34789782477789,2455.6342238760267
job42,p2,4,a2_0,4271.368515847166,30,69.63724252075649,4341.005758367923
job4,p1,3,a1_0,2567.9908062430995,15,22.423724669795423,2590.414530912895
job43,p2,1,a1_0,2590.414530912895,15,32.00509364068165,2622.4196245535763
job43,p2,2,a4_0,2455.6342238760267,45,85.70926562063205,2541.3434894966585
job43,p2,4,a2_0,4341.005758367923,30,55.02809917785606,4396.033857545779
job44,p1,1,a1_0,2622.4196245535763,30,12.49697802855281,2634.916602582129
job44,p1,2,a2_0,4396.033857545779,45,0.8746996670166476,4396.908557212796
job44,p1,3,a1_0,2634.916602582129,15,1.8466877796091934,2636.763290361738
job45,p1,1,a1_0,2636.763290361738,30,1.0897876416058392,2637.853078003344
job45,p1,2,a2_0,4396.908557212796,45,28.464159404534243,4425.37271661733
job45,p1,3,a1_0,2637.853078003344,15,8.767386783395308,2646.6204647867394
job46,p1,1,a1_0,2646.6204647867394,30,28.918422377815183,2675.5388871645546
job46,p1,2,a2_0,4425.37271661733,45,24.672151398756785,4450.044868016087
job46,p1,3,a1_0,2675.5388871645546,15,21.663373172922263,2697.2022603374767
job47,p1,1,a1_0,2697.2022603374767,30,9.492989193862265,2706.695249531339
job47,p1,2,a2_0,4450.044868016087,45,15.061813846504398,4465.106681862591
job47,p1,3,a1_0,2706.695249531339,15,29.334807593781523,2736.0300571251205
job48,p1,1,a1_0,2736.0300571251205,30,17.49392759509444,2753.523984720215
job48,p1,2,a2_0,4465.106681862591,45,32.514395479899086,4497.62107734249
job48,p1,3,a1_0,2753.523984720215,15,41.38082157950987,2794.904806299725
job49,p1,1,a1_0,2794.904806299725,30,16.786094409962004,2811.690900709687
job49,p1,2,a2_0,4497.62107734249,45,0.8959240554931983,4498.517001397983
job49,p1,3,a1_0,2811.690900709687,15,0.36672930114059243,2812.0576300108273
job50,p1,1,a1_0,2812.0576300108273,30,56.22202291617592,2868.279652927003
job50,p1,2,a2_0,4498.517001397983,45,54.93785343215294,4553.454854830136
job50,p1,3,a1_0,2868.279652927003,15,14.138710591844317,2882.4183635188474
job5,p1,1,a1_0,2882.4183635188474,30,1.9220481529019557,2884.3404116717493
job51,p2,1,a1_0,2884.3404116717493,15,36.63996287186214,2920.9803745436116
job51,p2,2,a4_0,2541.3434894966585,45,8.86278889643885,2550.2062783930974
job51,p2,4,a2_0,4553.454854830136,30,26.79502926754338,4580.24988409768
job5,p1,2,a2_0,4580.24988409768,45,111.04667902759518,4691.296563125275
job52,p1,1,a1_0,2920.9803745436116,30,5.653404584555729,2926.633779128167
job52,p1,2,a2_0,4691.296563125275,45,34.22642101054178,4725.522984135816
job52,p1,3,a1_0,2926.633779128167,15,20.118456225084827,2946.7522353532518
job5,p1,3,a1_0,2946.7522353532518,15,5.813633055664548,2952.5658684089162
job53,p1,1,a1_0,2952.5658684089162,30,12.985725665516497,2965.5515940744326
job53,p1,2,a2_0,4725.522984135816,45,44.40315616910019,4769.926140304916
job53,p1,3,a1_0,2965.5515940744326,15,7.001740207539708,2972.553334281972
job54,p1,1,a1_0,2972.553334281972,30,9.194466873804355,2981.7478011557764
job54,p1,2,a2_0,4769.926140304916,45,14.798230236116073,4784.724370541032
job54,p1,3,a1_0,2981.7478011557764,15,23.065392952680682,3004.813194108457
job55,p1,1,a1_0,3004.813194108457,30,19.376120753243946,3024.189314861701
job55,p1,2,a2_0,4784.724370541032,45,73.71575286522678,4858.440123406259
job55,p1,3,a1_0,3024.189314861701,15,14.572671896968021,3038.761986758669
job56,p2,1,a1_0,3038.761986758669,15,1.3283190168469634,3040.090305775516
job56,p2,2,a4_0,2550.2062783930974,45,11.417051832964557,2561.623330226062
job56,p2,4,a2_0,4858.440123406259,30,46.98997453777598,4905.430097944035
job57,p2,1,a1_0,3040.090305775516,15,1.6875406276032805,3041.777846403119
job57,p2,2,a4_0,2561.623330226062,45,100.15017321375589,2661.773503439818
job57,p2,4,a2_0,4905.430097944035,30,29.659975418656668,4935.090073362691
job58,p2,1,a1_0,3041.777846403119,15,0.5758471537501819,3042.353693556869
job58,p2,2,a4_0,2661.773503439818,45,20.41411971514685,2682.1876231549645
job58,p2,4,a2_0,4935.090073362691,30,5.2095323996268075,4940.299605762318
job59,p1,1,a1_0,3042.353693556869,30,177.2932790761028,3219.646972632972
job59,p1,2,a2_0,4940.299605762318,45,65.45102220517416,5005.750627967492
job59,p1,3,a1_0,3219.646972632972,15,3.126175106953467,3222.773147739925
job60,p2,1,a1_0,3222.773147739925,15,5.741695114986429,3228.5148428549114
job60,p2,2,a4_0,2682.1876231549645,45,23.65674300073572,2705.8443661557003
job60,p2,4,a2_0,5005.750627967492,30,1.5075448438300478,5007.258172811322
job6,p1,1,a1_0,3228.5148428549114,30,5.614510396237814,3234.129353251149
job61,p1,1,a1_0,3234.129353251149,30,22.18013343965927,3256.309486690808
job61,p1,2,a2_0,5007.258172811322,45,58.30134876028935,5065.559521571611
job61,p1,3,a1_0,3256.309486690808,15,16.80481757396721,3273.1143042647755
job6,p1,2,a2_0,5065.559521571611,45,114.28188450235561,5179.841406073967
job62,p1,1,a1_0,3273.1143042647755,30,129.14359456289728,3402.2578988276728
job62,p1,2,a2_0,5179.841406073967,45,8.94713000926582,5188.788536083232
job62,p1,3,a1_0,3402.2578988276728,15,72.35097488167784,3474.6088737093505
job6,p1,3,a1_0,3474.6088737093505,15,0.9747137503060999,3475.5835874596564
job63,p2,1,a1_0,3475.5835874596564,15,9.521192809174206,3485.104780268831
job63,p2,2,a4_0,2705.8443661557003,45,6.526772120119466,2712.3711382758197
job63,p2,4,a2_0,5188.788536083232,30,10.023259221171159,5198.811795304404
job64,p2,1,a1_0,3485.104780268831,15,14.097229391634352,3499.202009660465
job64,p2,2,a4_0,2712.3711382758197,45,51.5498433208887,2763.9209815967083
job64,p2,4,a2_0,5198.811795304404,30,21.236974326698515,5220.048769631102
job65,p2,1,a1_0,3499.202009660465,15,4.135362231284622,3503.3373718917496
job65,p2,2,a4_0,2763.9209815967083,45,87.86275362643529,2851.7837352231436
job65,p2,4,a2_0,5220.048769631102,30,23.022251148712844,5243.071020779815
job66,p2,1,a1_0,3503.3373718917496,15,1.0165610499244857,3504.353932941674
job66,p2,2,a4_0,2851.7837352231436,45,20.431565151569142,2872.2153003747126
job66,p2,4,a2_0,5243.071020779815,30,1.940376176999535,5245.011396956815
job67,p2,1,a1_0,3504.353932941674,15,6.99280998894382,3511.346742930618
job67,p2,2,a4_0,2872.2153003747126,45,44.19084323163964,2916.406143606352
job67,p2,4,a2_0,5245.011396956815,30,21.319354467577913,5266.3307514243925
job68,p2,1,a1_0,3511.346742930618,15,16.357224659381174,3527.703967589999
job68,p2,2,a4_0,2916.406143606352,45,71.35662046480095,2987.762764071153
job68,p2,4,a2_0,5266.3307514243925,30,70.2798292892309,5336.610580713624
job69,p1,1,a1_0,3527.703967589999,30,22.227704506356872,3549.931672096356
