,0,1
1872,p1,1
1873,p2,1
1874,p2,2
1875,p2,4
1876,p1,2
1877,p2,1
1878,p2,2
1879,p2,4
1880,p1,3
1881,p2,1
1882,p2,2
1883,p2,4
1884,p1,1
1885,p1,2
1886,p1,3
1887,p2,1
1888,p2,2
1889,p2,4
1890,p1,1
1891,p1,2
1892,p1,3
1893,p1,1
1894,p1,2
1895,p1,3
1896,p2,1
1897,p2,2
1898,p2,4
1899,p1,1
1900,p1,2
1901,p1,3
1902,p2,1
1903,p2,2
1904,p2,4
1905,p2,1
1906,p1,1
1907,p1,2
1908,p1,3
1909,p2,2
1910,p2,1
1911,p2,2
1912,p2,4
1913,p2,1
1914,p2,2
1915,p2,4
1916,p2,4
1917,p1,1
1918,p1,2
1919,p1,3
1920,p1,1
1921,p1,2
1922,p1,3
1923,p1,1
1924,p1,2
1925,p1,3
1926,p1,1
1927,p1,2
1928,p1,3
1929,p2,1
1930,p2,2
1931,p2,4
1932,p1,1
1933,p1,2
1934,p1,3
1935,p1,1
1936,p1,2
1937,p1,3
1938,p1,1
1939,p2,1
1940,p2,2
1941,p2,4
1942,p1,2
1943,p1,1
1944,p1,2
1945,p1,3
1946,p1,3
1947,p2,1
1948,p2,2
1949,p2,4
1950,p1,1
1951,p1,2
1952,p1,3
1953,p2,1
1954,p2,2
1955,p2,4
1956,p2,1
1957,p2,2
1958,p2,4
1959,p1,1
1960,p1,2
1961,p1,3
1962,p2,1
1963,p2,2
1964,p2,4
1965,p1,1
1966,p1,2
1967,p1,3
1968,p2,1
1969,p2,2
1970,p2,4
1971,p2,1
1972,p1,1
1973,p1,2
1974,p1,3
1975,p2,2
1976,p1,1
1977,p1,2
1978,p1,3
1979,p1,1
1980,p1,2
1981,p1,3
1982,p2,4
1983,p2,1
1984,p2,2
1985,p2,4
1986,p2,1
1987,p2,2
1988,p2,4
1989,p1,1
1990,p1,2
1991,p1,3
1992,p1,1
1993,p1,2
1994,p1,3
1995,p1,1
1996,p1,2
1997,p1,3
1998,p1,1
1999,p1,2
2000,p1,3
2001,p1,1
2002,p1,2
2003,p1,3
2004,p1,1
2005,p1,1
2006,p1,2
2007,p1,3
2008,p1,2
2009,p1,1
2010,p1,2
2011,p1,3
2012,p1,3
2013,p1,1
2014,p1,2
2015,p1,3
2016,p2,1
2017,p2,2
2018,p2,4
2019,p2,1
2020,p2,2
2021,p2,4
2022,p1,1
2023,p1,2
2024,p1,3
2025,p1,1
2026,p1,2
2027,p1,3
2028,p2,1
2029,p2,2
2030,p2,4
2031,p2,1
2032,p2,2
2033,p2,4
2034,p1,1
2035,p2,1
2036,p2,2
2037,p2,4
2038,p2,1
2039,p1,1
2040,p1,2
2041,p1,3
2042,p2,2
2043,p2,1
2044,p2,2
2045,p2,4
2046,p1,1
2047,p1,2
2048,p1,3
2049,p2,4
2050,p2,1
2051,p2,2
2052,p2,4
2053,p2,1
2054,p2,2
2055,p2,4
2056,p2,1
2057,p2,2
2058,p2,4
2059,p1,1
2060,p1,2
2061,p1,3
2062,p2,1
2063,p2,2
2064,p2,4
2065,p2,1
2066,p2,2
2067,p2,4
2068,p1,2
2069,p1,1
2070,p1,2
2071,p1,3
2072,p1,1
2073,p2,1
2074,p2,2
2075,p2,4
2076,p1,2
2077,p1,1
2078,p1,2
2079,p1,3
2080,p1,3
2081,p2,1
2082,p2,2
2083,p2,4
2084,p2,1
2085,p2,2
2086,p2,4
2087,p1,1
2088,p1,2
2089,p1,3
2090,p2,1
2091,p2,2
2092,p2,4
2093,p2,1
2094,p2,2
2095,p2,4
2096,p1,1
2097,p1,2
2098,p1,3
2099,p1,1
2100,p1,2
2101,p1,3
2102,p1,3
2103,p2,1
2104,p2,2
2105,p2,4
2106,p2,1
2107,p1,1
2108,p1,2
2109,p1,3
2110,p2,2
2111,p2,1
2112,p2,2
2113,p2,4
2114,p1,1
2115,p1,2
2116,p1,3
2117,p2,4
2118,p1,1
2119,p1,2
2120,p1,3
2121,p1,1
2122,p1,2
2123,p1,3
2124,p2,1
2125,p2,2
2126,p2,4
2127,p2,1
2128,p2,2
2129,p2,4
2130,p2,1
2131,p2,2
2132,p2,4
2133,p2,1
2134,p2,2
2135,p2,4
2136,p1,1
2137,p1,2
2138,p1,3
2139,p2,1
2140,p2,1
2141,p2,2
2142,p2,4
2143,p2,2
2144,p1,1
2145,p1,2
2146,p1,3
2147,p2,1
2148,p2,2
2149,p2,4
2150,p2,4
2151,p1,1
2152,p1,2
2153,p1,3
2154,p2,1
2155,p2,2
2156,p2,4
2157,p2,1
2158,p2,2
2159,p2,4
2160,p2,1
2161,p2,2
2162,p2,4
2163,p1,1
2164,p1,2
2165,p1,3
2166,p1,1
2167,p1,2
2168,p1,3
2169,p1,1
2170,p1,2
2171,p1,3
2172,p2,1
2173,p2,1
2174,p2,2
2175,p2,4
2176,p2,2
2177,p1,1
2178,p1,2
2179,p1,3
2180,p2,1
2181,p2,2
2182,p2,4
2183,p2,4
2184,p2,1
2185,p2,2
2186,p2,4
2187,p1,1
2188,p1,2
2189,p1,3
2190,p1,1
2191,p1,2
2192,p1,3
2193,p1,1
2194,p1,2
2195,p1,3
2196,p2,1
2197,p2,2
2198,p2,4
2199,p2,1
2200,p2,2
2201,p2,4
2202,p2,1
2203,p2,2
2204,p2,4
2205,p2,1
2206,p2,1
2207,p2,2
2208,p2,4
2209,p2,2
2210,p1,1
2211,p1,2
2212,p1,3
2213,p2,1
2214,p2,2
2215,p2,4
2216,p2,4
2217,p1,1
2218,p1,2
2219,p1,3
2220,p2,1
2221,p2,2
2222,p2,4
2223,p1,1
2224,p1,2
2225,p1,3
2226,p2,1
2227,p2,2
2228,p2,4
2229,p2,1
2230,p2,2
2231,p2,4
2232,p1,1
2233,p1,2
2234,p1,3
2235,p1,1
2236,p1,2
2237,p1,3
2238,p1,1
2239,p2,1
2240,p2,2
2241,p2,4
2242,p1,2
2243,p2,1
2244,p2,2
2245,p2,4
2246,p1,3
2247,p2,1
2248,p2,2
2249,p2,4
2250,p2,1
2251,p2,2
2252,p2,4
2253,p1,1
2254,p1,2
2255,p1,3
2256,p2,1
2257,p2,2
2258,p2,4
2259,p1,1
2260,p1,2
2261,p1,3
2262,p2,1
2263,p2,2
2264,p2,4
2265,p1,1
2266,p1,2
2267,p1,3
2268,p1,1
2269,p1,2
2270,p1,3
2271,p2,1
2272,p2,1
2273,p2,2
2274,p2,4
2275,p2,2
2276,p1,1
2277,p1,2
2278,p1,3
2279,p2,1
2280,p2,2
2281,p2,4
2282,p2,4
2283,p2,1
2284,p2,2
2285,p2,4
2286,p2,1
2287,p2,2
2288,p2,4
2289,p2,1
2290,p2,2
2291,p2,4
2292,p2,1
2293,p2,2
2294,p2,4
2295,p1,1
2296,p1,2
2297,p1,3
2298,p2,1
2299,p2,2
2300,p2,4
2301,p2,1
2302,p2,2
2303,p2,4
2304,p2,1
2305,p2,1
2306,p2,2
2307,p2,4
2308,p2,2
2309,p2,1
2310,p2,2
2311,p2,4
2312,p2,1
2313,p2,2
2314,p2,4
2315,p2,4
2316,p1,1
2317,p1,2
2318,p1,3
2319,p2,1
2320,p2,2
2321,p2,4
2322,p1,1
2323,p1,2
2324,p1,3
2325,p1,1
2326,p1,2
2327,p1,3
2328,p2,1
2329,p2,2
2330,p2,4
2331,p2,1
2332,p2,2
2333,p2,4
2334,p2,1
2335,p2,2
2336,p2,4
2337,p2,1
2338,p2,1
2339,p2,2
2340,p2,4
2341,p2,2
2342,p1,1
2343,p1,2
2344,p1,3
2345,p1,1
2346,p1,2
2347,p1,3
2348,p2,4
2349,p1,1
2350,p1,2
2351,p1,3
2352,p1,1
2353,p1,2
2354,p1,3
2355,p1,1
2356,p1,2
2357,p1,3
2358,p2,1
2359,p2,2
2360,p2,4
2361,p1,1
2362,p1,2
2363,p1,3
2364,p2,1
2365,p2,2
2366,p2,4
2367,p2,1
2368,p2,1
2369,p2,2
2370,p2,4
2371,p1,1
2372,p1,1
2373,p1,2
2374,p1,3
2375,p1,2
2376,p1,1
2377,p1,2
2378,p1,3
2379,p1,3
2380,p1,1
2381,p1,2
2382,p1,3
2383,p2,1
2384,p2,2
2385,p2,4
2386,p2,1
2387,p2,2
2388,p2,4
2389,p2,1
2390,p2,2
2391,p2,4
2392,p1,1
2393,p1,2
2394,p1,3
2395,p2,1
2396,p2,2
2397,p2,4
2398,p1,1
2399,p1,2
2400,p1,3
2401,p2,2
2402,p2,1
2403,p2,2
2404,p2,4
2405,p1,1
2406,p1,1
2407,p1,2
2408,p1,3
2409,p1,2
2410,p1,1
2411,p1,2
2412,p1,3
2413,p1,3
2414,p2,1
2415,p2,2
2416,p2,4
2417,p2,1
2418,p2,2
2419,p2,4
2420,p2,1
2421,p2,2
2422,p2,4
2423,p1,1
2424,p1,2
2425,p1,3
2426,p2,1
2427,p2,2
2428,p2,4
2429,p1,1
2430,p1,2
2431,p1,3
2432,p1,1
2433,p1,2
2434,p1,3
2435,p2,1
2436,p2,2
2437,p2,4
2438,p1,1
2439,p2,1
2440,p2,2
2441,p2,4
2442,p1,2
2443,p1,1
2444,p1,2
2445,p1,3
2446,p1,3
2447,p2,1
2448,p2,2
2449,p2,4
2450,p1,1
2451,p1,2
2452,p1,3
2453,p1,1
2454,p1,2
2455,p1,3
2456,p2,1
2457,p2,2
2458,p2,4
2459,p1,1
2460,p1,2
2461,p1,3
2462,p1,1
2463,p1,2
2464,p1,3
2465,p2,1
2466,p2,2
2467,p2,4
2468,p2,4
2469,p2,1
2470,p2,2
2471,p2,4
2472,p1,1
2473,p1,1
2474,p1,2
2475,p1,3
2476,p1,2
2477,p1,1
2478,p1,2
2479,p1,3
2480,p1,3
2481,p2,1
2482,p2,2
2483,p2,4
2484,p1,1
2485,p1,2
2486,p1,3
2487,p2,1
2488,p2,2
2489,p2,4
2490,p2,1
2491,p2,2
2492,p2,4
2493,p1,1
2494,p1,2
2495,p1,3
2496,p2,1
2497,p2,2
2498,p2,4
2499,p2,1
2500,p2,2
2501,p2,4
2502,p1,1
2503,p1,2
2504,p1,3
2505,p1,1
2506,p1,1
2507,p1,2
2508,p1,3
2509,p1,2
2510,p1,1
2511,p1,2
2512,p1,3
2513,p1,3
2514,p1,1
2515,p1,2
2516,p1,3
2517,p1,1
2518,p1,2
2519,p1,3
2520,p2,1
2521,p2,2
2522,p2,4
2523,p1,1
2524,p1,2
2525,p1,3
2526,p2,1
2527,p2,2
2528,p2,4
2529,p1,1
2530,p1,2
2531,p1,3
2532,p2,1
2533,p2,2
2534,p2,4
2535,p1,1
2536,p1,2
2537,p1,3
2538,p2,1
2539,p1,1
2540,p1,2
2541,p1,3
2542,p2,2
2543,p1,1
2544,p1,2
2545,p1,3
2546,p2,1
2547,p2,2
2548,p2,4
2549,p2,4
2550,p2,1
2551,p2,2
2552,p2,4
2553,p2,1
2554,p2,2
2555,p2,4
2556,p2,1
2557,p2,2
2558,p2,4
2559,p2,1
2560,p2,2
2561,p2,4
2562,p1,1
2563,p1,2
2564,p1,3
2565,p2,1
2566,p2,2
2567,p2,4
2568,p1,1
2569,p1,2
2570,p1,3
2571,p2,1
2572,p1,1
2573,p1,2
2574,p1,3
2575,p2,2
2576,p1,1
2577,p1,2
2578,p1,3
2579,p1,1
2580,p1,2
2581,p1,3
2582,p2,4
2583,p2,1
2584,p2,2
2585,p2,4
2586,p2,1
2587,p2,2
2588,p2,4
2589,p1,1
2590,p1,2
2591,p1,3
2592,p2,1
2593,p2,2
2594,p2,4
2595,p1,1
2596,p1,2
2597,p1,3
2598,p1,1
2599,p1,2
2600,p1,3
2601,p1,1
2602,p1,2
2603,p1,3
2604,p2,1
2605,p2,1
2606,p2,2
2607,p2,4
2608,p2,2
2609,p2,1
2610,p2,2
2611,p2,4
2612,p1,1
2613,p1,2
2614,p1,3
2615,p2,4
2616,p1,1
2617,p1,2
2618,p1,3
2619,p2,1
2620,p2,2
2621,p2,4
2622,p1,1
2623,p1,2
2624,p1,3
2625,p2,1
2626,p2,2
2627,p2,4
2628,p2,1
2629,p2,2
2630,p2,4
2631,p1,1
2632,p1,2
2633,p1,3
2634,p1,1
2635,p1,2
2636,p1,3
2637,p1,1
2638,p2,1
2639,p2,2
2640,p2,4
2641,p1,2
2642,p2,1
2643,p2,2
2644,p2,4
2645,p1,3
2646,p2,1
2647,p2,2
2648,p2,4
2649,p2,1
2650,p2,2
2651,p2,4
2652,p1,1
2653,p1,2
2654,p1,3
2655,p2,1
2656,p2,2
2657,p2,4
2658,p1,1
2659,p1,2
2660,p1,3
2661,p2,1
2662,p2,2
2663,p2,4
2664,p1,1
2665,p1,2
2666,p1,3
2667,p2,1
2668,p2,2
2669,p2,4
2670,p2,1
2671,p1,1
2672,p1,2
2673,p1,3
2674,p2,2
2675,p2,1
2676,p2,2
2677,p2,4
2678,p1,1
2679,p1,2
2680,p1,3
2681,p2,4
2682,p2,1
2683,p2,2
2684,p2,4
2685,p2,1
2686,p2,2
2687,p2,4
2688,p1,1
2689,p1,2
2690,p1,3
2691,p2,1
2692,p2,2
2693,p2,4
2694,p1,1
2695,p1,2
2696,p1,3
2697,p1,1
2698,p1,2
2699,p1,3
2700,p1,1
2701,p2,1
2702,p2,2
2703,p2,4
2704,p1,1
2705,p1,1
2706,p1,2
2707,p1,3
2708,p1,2
2709,p2,1
2710,p2,2
2711,p2,4
2712,p1,3
2713,p2,1
2714,p2,2
2715,p2,4
2716,p1,1
2717,p1,2
2718,p1,3
2719,p2,1
2720,p2,2
2721,p2,4
2722,p2,1
2723,p2,2
2724,p2,4
2725,p1,1
2726,p1,2
2727,p1,3
2728,p1,1
2729,p1,2
2730,p1,3
2731,p2,1
2732,p2,2
2733,p2,4
2734,p1,2
2735,p1,1
2736,p1,2
2737,p1,3
2738,p1,1
2739,p1,1
2740,p1,2
2741,p1,3
2742,p1,2
2743,p2,1
2744,p2,2
2745,p2,4
2746,p1,3
2747,p1,1
2748,p1,2
2749,p1,3
2750,p2,1
2751,p2,2
2752,p2,4
2753,p1,1
2754,p1,2
2755,p1,3
2756,p1,1
2757,p1,2
2758,p1,3
2759,p1,1
2760,p1,2
2761,p1,3
2762,p2,1
2763,p2,2
2764,p2,4
2765,p2,1
2766,p2,2
2767,p2,4
2768,p1,3
2769,p1,1
2770,p1,2
2771,p1,3
2772,p2,1
2773,p2,1
2774,p2,2
2775,p2,4
2776,p2,2
2777,p1,1
2778,p1,2
2779,p1,3
2780,p1,1
2781,p1,2
2782,p1,3
2783,p2,4
2784,p1,1
2785,p1,2
2786,p1,3
2787,p2,1
2788,p2,2
2789,p2,4
2790,p1,1
2791,p1,2
2792,p1,3
2793,p1,1
2794,p1,2
2795,p1,3
2796,p1,1
2797,p1,2
2798,p1,3
2799,p1,1
2800,p1,2
2801,p1,3
2802,p2,1
2803,p2,2
2804,p2,4
2805,p1,1
2806,p1,1
2807,p1,2
2808,p1,3
2809,p1,2
2810,p1,1
2811,p1,2
2812,p1,3
2813,p1,3
2814,p1,1
2815,p1,2
2816,p1,3
2817,p2,1
2818,p2,2
2819,p2,4
2820,p1,1
2821,p1,2
2822,p1,3
2823,p2,1
2824,p2,2
2825,p2,4
2826,p2,1
2827,p2,2
2828,p2,4
2829,p1,1
2830,p1,2
2831,p1,3
2832,p1,1
2833,p1,2
2834,p1,3
2835,p2,1
2836,p2,2
2837,p2,4
2838,p1,1
2839,p1,1
2840,p1,2
2841,p1,3
2842,p1,2
2843,p2,1
2844,p2,2
2845,p2,4
2846,p1,3
2847,p2,1
2848,p2,2
2849,p2,4
2850,p1,1
2851,p1,2
2852,p1,3
2853,p2,1
2854,p2,2
2855,p2,4
2856,p1,1
2857,p1,2
2858,p1,3
2859,p1,1
2860,p1,2
2861,p1,3
2862,p1,1
2863,p1,2
2864,p1,3
2865,p2,1
2866,p2,2
2867,p2,4
2868,p2,1
2869,p2,2
2870,p2,4
2871,p1,1
2872,p2,1
2873,p2,2
2874,p2,4
2875,p1,2
2876,p1,1
2877,p1,2
2878,p1,3
2879,p1,3
2880,p2,1
2881,p2,2
2882,p2,4
2883,p1,1
2884,p1,2
2885,p1,3
2886,p1,1
2887,p1,2
2888,p1,3
2889,p2,1
2890,p2,2
2891,p2,4
2892,p1,1
2893,p1,2
2894,p1,3
2895,p2,1
2896,p2,2
2897,p2,4
2898,p1,1
2899,p1,2
2900,p1,3
2901,p2,1
2902,p2,2
2903,p2,4
2904,p2,1
2905,p2,1
2906,p2,2
2907,p2,4
2908,p2,2
2909,p2,1
2910,p2,2
2911,p2,4
2912,p2,1
2913,p2,2
2914,p2,4
2915,p2,4
2916,p1,1
2917,p1,2
2918,p1,3
2919,p2,1
2920,p2,2
2921,p2,4
2922,p1,1
2923,p1,2
2924,p1,3
2925,p1,1
2926,p1,2
2927,p1,3
2928,p2,1
2929,p2,2
2930,p2,4
2931,p2,1
2932,p2,2
2933,p2,4
2934,p1,1
2935,p1,2
2936,p1,3
2937,p1,1
2938,p1,1
2939,p1,2
2940,p1,3
2941,p1,2
2942,p2,1
2943,p2,2
2944,p2,4
2945,p1,3
2946,p1,1
2947,p1,2
2948,p1,3
2949,p2,1
2950,p2,2
2951,p2,4
2952,p2,1
2953,p2,2
2954,p2,4
2955,p2,1
2956,p2,2
2957,p2,4
2958,p2,1
2959,p2,2
2960,p2,4
2961,p2,1
2962,p2,2
2963,p2,4
2964,p1,1
2965,p1,2
2966,p1,3
2967,p1,1
2968,p1,2
2969,p1,3
2970,p2,1
2971,p1,1
2972,p1,2
2973,p1,3
2974,p2,2
2975,p1,1
2976,p1,2
2977,p1,3
2978,p2,1
2979,p2,2
2980,p2,4
2981,p2,4
2982,p1,1
2983,p1,2
2984,p1,3
2985,p2,1
2986,p2,2
2987,p2,4
2988,p1,1
2989,p1,2
2990,p1,3
2991,p2,1
2992,p2,2
2993,p2,4
2994,p2,1
2995,p2,2
2996,p2,4
2997,p2,1
2998,p2,2
2999,p2,4
3000,p1,4
3001,p2,3
3002,p2,3
3003,p2,3
3004,p1,4
3005,p2,3
3006,p2,5
3007,p1,4
3008,p2,3
3009,p2,3
3010,p2,5
3011,p2,5
3012,p2,5
3013,p1,4
3014,p2,3
3015,p1,4
3016,p2,3
3017,p2,3
3018,p2,5
3019,p2,5
3020,p1,4
3021,p2,3
3022,p2,5
3023,p2,5
3024,p2,5
3025,p1,4
3026,p2,3
3027,p2,5
3028,p1,4
3029,p2,3
3030,p2,3
3031,p1,4
3032,p2,5
3033,p2,3
3034,p1,4
3035,p2,3
3036,p2,5
3037,p2,5
3038,p1,4
3039,p2,3
3040,p2,3
3041,p2,3
3042,p2,3
3043,p2,3
3044,p1,4
3045,p2,3
3046,p2,5
3047,p2,5
3048,p2,3
3049,p2,5
3050,p2,3
3051,p2,5
3052,p2,3
3053,p2,3
3054,p2,5
3055,p2,5
3056,p2,5
3057,p2,3
3058,p1,4
3059,p2,5
3060,p2,5
3061,p1,4
3062,p2,3
3063,p2,5
3064,p2,5
3065,p1,4
3066,p2,5
3067,p2,5
3068,p1,4
3069,p2,3
3070,p1,4
3071,p1,4
3072,p1,4
3073,p2,5
3074,p2,3
3075,p1,4
3076,p1,4
3077,p1,4
3078,p1,4
3079,p2,3
3080,p2,3
3081,p2,5
3082,p1,4
3083,p1,4
3084,p1,4
3085,p2,3
3086,p1,4
3087,p2,3
3088,p2,3
3089,p2,5
3090,p1,4
3091,p1,4
3092,p2,5
3093,p2,5
3094,p2,3
3095,p1,4
3096,p1,4
3097,p2,5
3098,p1,4
3099,p2,3
3100,p1,4
3101,p2,5
3102,p2,5
3103,p2,3
3104,p1,4
3105,p2,3
3106,p2,3
3107,p1,4
3108,p1,4
3109,p1,4
3110,p2,3
3111,p1,4
3112,p2,3
3113,p2,3
3114,p1,4
3115,p2,5
3116,p1,4
3117,p2,5
3118,p2,5
3119,p2,3
3120,p2,3
3121,p2,3
3122,p1,4
3123,p2,5
3124,p2,3
3125,p2,3
3126,p2,3
3127,p2,5
3128,p2,3
3129,p2,3
3130,p2,3
3131,p2,3
3132,p1,4
3133,p1,4
3134,p1,4
3135,p2,5
3136,p2,5
3137,p2,5
3138,p1,4
3139,p1,4
3140,p1,4
3141,p1,4
3142,p2,3
3143,p2,3
3144,p2,5
3145,p2,5
3146,p2,3
3147,p2,3
3148,p2,5
3149,p2,5
3150,p2,5
3151,p2,5
3152,p2,3
3153,p2,3
3154,p2,3
3155,p2,5
3156,p2,3
3157,p2,5
3158,p2,5
3159,p2,3
3160,p2,3
3161,p2,5
3162,p1,4
3163,p2,3
3164,p1,4
3165,p1,4
3166,p1,4
3167,p2,3
3168,p2,3
3169,p1,4
3170,p1,4
3171,p1,4
3172,p2,3
3173,p2,5
3174,p2,3
3175,p2,3
3176,p2,5
3177,p2,3
3178,p1,4
3179,p2,3
3180,p2,5
3181,p1,4
3182,p2,3
3183,p2,3
3184,p2,5
3185,p2,3
3186,p2,5
3187,p2,5
3188,p1,4
3189,p2,3
3190,p2,5
3191,p2,5
3192,p2,3
3193,p2,3
3194,p2,5
3195,p2,5
3196,p1,4
3197,p2,5
3198,p2,3
3199,p1,4
3200,p1,4
3201,p2,3
3202,p2,5
3203,p2,5
3204,p1,4
3205,p2,3
3206,p1,4
3207,p1,4
3208,p2,5
3209,p2,3
3210,p2,5
3211,p2,3
3212,p2,5
3213,p2,5
3214,p2,5
3215,p1,4
3216,p1,4
3217,p2,5
3218,p2,5
3219,p2,3
3220,p1,4
3221,p2,5
3222,p1,4
3223,p1,4
3224,p2,5
3225,p2,5
3226,p2,5
3227,p2,3
3228,p2,3
3229,p1,4
3230,p1,4
3231,p2,3
3232,p2,5
3233,p1,4
3234,p1,4
3235,p1,4
3236,p2,5
3237,p1,4
3238,p2,3
3239,p2,5
3240,p1,4
3241,p1,4
3242,p2,3
3243,p1,4
3244,p2,3
3245,p2,5
3246,p2,3
3247,p1,4
3248,p1,4
3249,p2,5
3250,p1,4
3251,p2,3
3252,p2,3
3253,p1,4
3254,p2,5
3255,p1,4
3256,p2,3
3257,p2,3
3258,p1,4
3259,p1,4
3260,p2,3
3261,p1,4
3262,p1,4
3263,p2,3
3264,p2,3
3265,p1,4
3266,p2,3
3267,p2,3
3268,p1,4
3269,p2,5
3270,p2,5
3271,p2,3
3272,p2,3
3273,p2,3
3274,p2,5
3275,p2,3
3276,p2,3
3277,p1,4
3278,p1,4
3279,p1,4
3280,p1,4
3281,p1,4
3282,p2,3
3283,p1,4
3284,p1,4
3285,p2,3
3286,p2,3
3287,p1,4
3288,p2,3
3289,p2,3
3290,p2,5
3291,p2,5
3292,p2,5
3293,p2,3
3294,p2,3
3295,p2,3
3296,p2,3
3297,p1,4
3298,p2,3
3299,p2,5
3300,p1,4
3301,p2,3
3302,p1,4
3303,p2,3
3304,p2,3
3305,p1,4
3306,p2,3
3307,p2,5
3308,p2,3
3309,p2,5
3310,p2,3
3311,p2,3
3312,p1,4
3313,p1,4
3314,p2,3
3315,p2,5
3316,p2,5
3317,p2,3
3318,p1,4
3319,p1,4
3320,p2,5
3321,p1,4
3322,p2,5
3323,p2,3
3324,p2,5
3325,p2,5
3326,p2,3
3327,p2,3
3328,p1,4
3329,p1,4
3330,p2,3
3331,p2,5
3332,p2,5
3333,p2,3
3334,p2,3
3335,p2,5
3336,p2,5
3337,p2,5
3338,p2,5
3339,p2,3
3340,p1,4
3341,p1,4
3342,p1,4
3343,p2,3
3344,p1,4
3345,p2,3
3346,p2,3
3347,p2,3
3348,p2,5
3349,p2,3
3350,p1,4
3351,p2,3
3352,p2,5
3353,p2,3
3354,p2,3
3355,p2,5
3356,p2,3
3357,p2,3
3358,p2,5
3359,p2,3
3360,p2,5
3361,p2,3
3362,p1,4
3363,p2,5
3364,p2,3
3365,p2,5
3366,p2,3
3367,p2,3
3368,p2,5
3369,p2,5
3370,p1,4
3371,p2,5
3372,p2,5
3373,p2,3
3374,p2,3
3375,p2,5
3376,p1,4
3377,p2,5
3378,p2,5
3379,p1,4
3380,p1,4
3381,p2,5
3382,p2,3
3383,p2,5
3384,p2,3
3385,p2,3
3386,p1,4
3387,p2,5
3388,p2,3
3389,p2,5
3390,p1,4
3391,p2,3
3392,p1,4
3393,p1,4
3394,p2,3
3395,p2,3
3396,p1,4
3397,p1,4
3398,p1,4
3399,p2,5
3400,p2,5
3401,p1,4
3402,p2,5
3403,p2,5
3404,p2,3
3405,p1,4
3406,p1,4
3407,p2,3
3408,p2,5
3409,p2,5
3410,p2,3
3411,p1,4
3412,p2,3
3413,p1,4
3414,p1,4
3415,p2,5
3416,p2,3
3417,p2,3
3418,p1,4
3419,p2,5
3420,p2,5
3421,p2,5
3422,p2,3
3423,p2,5
3424,p1,4
3425,p2,5
3426,p2,3
3427,p2,5
3428,p2,3
3429,p2,3
3430,p2,3
3431,p2,5
3432,p2,5
3433,p2,3
3434,p2,5
3435,p2,5
3436,p2,5
3437,p2,5
3438,p1,4
3439,p2,5
3440,p1,4
3441,p2,5
3442,p2,3
3443,p2,3
3444,p2,5
3445,p2,5
3446,p1,4
3447,p2,3
3448,p1,4
3449,p1,4
3450,p2,5
3451,p2,3
3452,p2,3
3453,p2,5
3454,p2,3
3455,p2,3
3456,p1,4
3457,p1,4
3458,p1,4
3459,p2,3
3460,p1,4
3461,p1,4
3462,p2,5
3463,p2,3
3464,p1,4
3465,p2,3
3466,p2,5
3467,p2,3
3468,p1,4
3469,p2,3
3470,p2,5
3471,p2,3
3472,p2,5
3473,p2,5
3474,p1,4
3475,p1,4
3476,p2,5
3477,p2,5
3478,p2,3
3479,p1,4
3480,p1,4
3481,p1,4
3482,p1,4
3483,p2,3
3484,p2,3
3485,p1,4
3486,p1,4
3487,p2,5
3488,p1,4
3489,p2,3
3490,p2,3
3491,p1,4
3492,p2,5
3493,p1,4
3494,p2,5
3495,p2,3
3496,p2,3
3497,p1,4
3498,p2,3
3499,p1,4
3500,p1,4
3501,p2,5
3502,p2,3
3503,p2,3
3504,p2,5
3505,p2,5
3506,p2,3
3507,p1,4
3508,p1,4
3509,p1,4
3510,p2,3
3511,p2,3
3512,p2,5
3513,p1,4
3514,p2,3
3515,p2,5
3516,p2,5
3517,p2,5
3518,p1,4
3519,p2,5
3520,p2,3
3521,p2,5
3522,p1,4
3523,p2,3
3524,p2,3
3525,p2,3
3526,p1,4
3527,p1,4
3528,p1,4
3529,p2,5
3530,p2,3
3531,p2,3
3532,p2,5
3533,p1,4
3534,p1,4
3535,p1,4
3536,p2,3
3537,p2,3
3538,p2,5
3539,p2,3
3540,p1,4
3541,p2,3
3542,p2,5
3543,p2,3
3544,p2,5
3545,p2,3
3546,p2,3
3547,p1,4
3548,p2,3
3549,p2,3
3550,p2,5
3551,p2,3
3552,p2,3
3553,p2,5
3554,p1,4
3555,p2,3
3556,p1,4
3557,p2,3
3558,p1,4
3559,p1,4
3560,p2,3
3561,p2,5
3562,p2,5
3563,p2,3
3564,p1,4
3565,p2,3
3566,p2,5
3567,p1,4
3568,p2,5
3569,p2,5
3570,p1,4
3571,p1,4
3572,p2,3
3573,p1,4
3574,p1,4
3575,p2,3
3576,p2,5
3577,p1,4
3578,p1,4
3579,p1,4
3580,p2,5
3581,p2,3
3582,p2,3
3583,p1,4
3584,p2,3
3585,p2,3
3586,p2,5
3587,p2,3
3588,p2,3
3589,p1,4
3590,p1,4
3591,p1,4
3592,p2,5
3593,p2,3
3594,p2,3
3595,p2,3
3596,p2,5
3597,p1,4
3598,p1,4
3599,p2,5
3600,p2,5
3601,p2,3
3602,p2,3
3603,p1,4
3604,p2,5
3605,p2,5
3606,p1,4
3607,p2,3
3608,p2,3
3609,p2,5
3610,p2,3
3611,p2,3
3612,p1,4
3613,p2,5
3614,p1,4
3615,p2,3
3616,p2,5
3617,p2,3
3618,p1,4
3619,p1,4
3620,p2,3
